,StateAbbr,CityName,Annual Checkup,Arthritis,Binge Drinking,COPD,Cancer (except skin),Cholesterol Screening,Chronic Kidney Disease,Colorectal Cancer Screening,Core preventive services for older men,Core preventive services for older women,Coronary Heart Disease,Current Asthma,Current Smoking,Dental Visit,Diabetes,Health Insurance,High Blood Pressure,High Cholesterol,Mammography,Mental Health,Obesity,Pap Smear Test,Physical Health,Physical Inactivity,Sleep <7 hours,Stroke,Taking BP Medication,Teeth Loss
132,CA,Tracy,66.60625,18.95625,20.91875,4.9125,4.9125,79.2875,2.65,66.43124999999999,35.60625,31.7875,4.28125,9.13125,14.5375,66.15625,8.88125,14.10625,24.95,29.5125,81.05,13.05,29.4625,84.70625,11.38125,22.26875,35.59375,2.44375,64.34375,11.7625
133,CA,Turlock,64.8529411764706,21.48235294117647,19.5,6.452941176470588,5.976470588235294,77.67058823529412,3.1352941176470592,64.18235294117646,32.44705882352941,29.029411764705884,5.705882352941177,9.700000000000001,16.458823529411767,60.88235294117647,10.158823529411764,15.094117647058825,27.723529411764705,30.28235294117647,77.95294117647059,15.047058823529412,25.441176470588236,84.48235294117647,13.58235294117647,22.8,35.641176470588235,3.0941176470588236,66.36470588235295,16.441176470588236
134,CA,Tustin,65.685,15.65,19.669999999999998,4.3,5.175,80.33500000000001,2.575,66.025,39.025,32.55,4.095000000000001,8.145,12.085,66.465,8.665000000000001,13.13,25.15,31.485000000000003,79.30499999999999,11.6,20.830000000000002,82.42999999999999,10.32,19.16,32.71,2.2649999999999997,63.870000000000005,10.315000000000001
135,CA,Union City,65.69999999999999,16.255555555555556,16.455555555555556,3.5166666666666666,4.866666666666666,80.61666666666666,2.5,67.22222222222223,32.23888888888889,33.09444444444445,3.966666666666667,7.5055555555555555,11.161111111111111,66.78888888888889,9.261111111111111,11.194444444444445,24.461111111111112,27.83888888888889,77.76666666666667,9.572222222222223,18.38888888888889,77.88333333333334,9.25,18.88888888888889,36.52777777777778,2.2777777777777777,67.85,8.383333333333333
136,CA,Upland,69.01578947368421,20.826315789473682,18.457894736842103,4.910526315789474,6.089473684210526,81.2,2.7789473684210524,65.2578947368421,30.326315789473686,31.68421052631579,4.689473684210526,8.56842105263158,12.700000000000001,65.8578947368421,9.489473684210527,12.057894736842105,26.910526315789475,28.973684210526315,81.97368421052632,11.957894736842105,27.442105263157895,83.4421052631579,11.1,21.326315789473682,36.62105263157895,2.5736842105263156,66.9578947368421,12.105263157894736
137,CA,Vacaville,64.26818181818182,20.518181818181816,20.636363636363637,5.236363636363636,5.904545454545455,80.50454545454545,2.6454545454545455,70.94090909090909,36.07272727272727,37.476190476190474,4.627272727272727,9.604545454545455,14.986363636363636,71.05454545454546,8.259090909090908,10.65,27.713636363636365,29.3,79.3,12.590909090909092,27.613636363636363,83.49090909090908,11.118181818181817,19.759090909090908,35.77727272727273,2.5545454545454547,64.80909090909091,10.272727272727273
138,CA,Vallejo,67.48571428571428,21.58,15.877142857142859,5.597142857142857,5.751428571428572,81.14571428571428,3.1857142857142855,66.74000000000001,31.537142857142857,32.385714285714286,5.402857142857143,9.545714285714286,14.922857142857142,64.24857142857142,11.251428571428571,12.425714285714285,32.05428571428572,31.62857142857143,79.40285714285714,12.625714285714285,27.99142857142857,81.34571428571428,12.442857142857143,23.234285714285715,38.73714285714286,3.2514285714285713,70.16571428571429,13.34
139,CA,Victorville,68.56190476190476,23.14761904761905,17.00952380952381,6.8619047619047615,6.1,77.4857142857143,3.5476190476190474,58.280952380952385,24.804761904761904,25.93809523809524,6.214285714285714,9.647619047619047,17.428571428571427,54.2,12.114285714285714,17.58095238095238,31.166666666666668,30.195238095238096,80.7,15.223809523809523,32.84285714285714,82.73809523809524,14.880952380952381,27.94285714285714,39.75714285714285,3.6142857142857148,67.0,19.29047619047619
140,CA,Visalia,63.87826086956522,20.321739130434782,18.504347826086956,6.360869565217392,6.126086956521739,78.40434782608695,3.239130434782609,63.7695652173913,35.92173913043479,27.821739130434782,5.813043478260869,9.334782608695651,14.982608695652175,60.678260869565214,10.134782608695652,15.378260869565217,28.956521739130434,31.791304347826088,77.33478260869565,14.57391304347826,29.01304347826087,84.64347826086956,13.765217391304349,24.678260869565218,32.67391304347826,3.117391304347826,67.69130434782609,15.365217391304347
141,CA,Vista,65.74285714285715,18.710714285714285,20.74285714285714,5.382142857142857,5.596428571428571,78.18214285714285,2.85,65.12142857142858,26.678571428571427,29.82857142857143,4.746428571428572,9.053571428571429,14.828571428571427,63.925000000000004,9.028571428571428,15.621428571428572,27.185714285714287,28.849999999999998,79.88214285714285,13.392857142857142,24.842857142857145,85.08214285714287,12.403571428571428,21.021428571428572,34.25,2.625,63.95357142857143,12.664285714285715
142,CA,West Covina,68.27352941176471,16.814705882352943,16.541176470588233,4.138235294117647,5.520588235294118,82.43529411764706,2.908823529411765,63.0529411764706,27.41764705882353,34.15882352941177,4.711764705882352,7.85,10.991176470588234,64.47647058823529,10.24705882352941,15.341176470588236,25.49705882352941,32.108823529411765,78.71176470588235,10.514705882352942,21.073529411764707,82.83235294117648,10.726470588235294,20.77058823529412,35.94117647058823,2.6029411764705883,68.90588235294118,8.870588235294118
143,CA,Westminster,68.20416666666667,17.716666666666665,14.762500000000001,5.179166666666666,5.479166666666667,80.14999999999999,3.1833333333333336,61.012499999999996,34.31666666666667,29.49166666666667,5.666666666666667,7.625,13.525,59.17083333333333,12.558333333333332,13.591666666666667,30.333333333333332,36.454166666666666,76.47916666666667,11.591666666666667,18.1125,75.39999999999999,12.129166666666668,23.55,35.858333333333334,3.1458333333333335,71.04166666666667,12.725
144,CA,Whittier,66.276,17.276,19.132,4.54,5.5760000000000005,81.712,2.928,63.943999999999996,28.752,33.904,4.816,8.368,11.88,64.96,9.524,16.636,24.752,31.388,79.472,11.748,24.92,86.352,11.412,20.78,34.52,2.528,65.744,9.396
145,CO,Arvada,58.46857142857143,23.365714285714283,19.84285714285714,4.988571428571428,7.042857142857143,80.27142857142857,2.585714285714286,65.85142857142857,35.542857142857144,40.082857142857144,4.7457142857142856,9.391428571428571,15.131428571428572,70.80857142857144,6.9714285714285715,10.514285714285714,25.908571428571427,32.76,76.03428571428572,11.122857142857143,21.582857142857144,82.74571428571429,10.074285714285715,18.48,26.728571428571428,2.5028571428571427,69.5657142857143,8.61142857142857
146,CO,Aurora,62.0919540229885,21.295402298850576,16.664367816091954,4.944827586206896,5.380459770114943,77.64022988505747,2.640229885057471,59.97931034482758,34.94482758620689,33.60919540229885,4.428735632183908,9.488505747126437,17.677011494252874,63.91379310344828,8.22183908045977,15.444827586206896,26.21264367816092,29.96206896551724,73.30919540229884,12.775862068965518,26.464367816091954,81.71379310344828,11.155172413793103,21.919540229885058,31.339080459770116,2.5689655172413794,65.30344827586207,13.544827586206898
147,CO,Boulder,57.55,15.343333333333334,19.58,3.3733333333333335,5.11,74.31,2.03,63.76,40.44666666666667,37.54482758620689,3.216666666666667,8.8,11.736666666666668,71.81666666666666,4.83,8.813333333333333,17.83,24.436666666666667,71.22666666666667,10.956666666666667,15.383333333333333,82.10333333333332,7.976666666666666,12.24,24.033333333333335,1.7066666666666668,59.263333333333335,8.1
148,CO,Centennial,63.71621621621622,21.63783783783784,17.74054054054054,3.9108108108108106,6.402702702702703,82.92972972972973,2.2324324324324323,66.82432432432432,41.61891891891892,40.541666666666664,3.8783783783783785,8.464864864864865,12.54054054054054,77.0027027027027,6.462162162162162,7.98918918918919,24.32702702702703,30.435135135135134,74.63783783783784,9.764864864864865,21.575675675675676,82.9945945945946,8.578378378378378,15.667567567567568,27.1027027027027,2.027027027027027,66.07027027027027,6.827027027027027
149,CO,Colorado Springs,61.82095238095238,21.939047619047617,15.785714285714286,5.077142857142857,6.218095238095238,76.83142857142857,2.639047619047619,65.00285714285714,34.29326923076923,29.340384615384615,4.712380952380952,9.969523809523809,16.72,66.82476190476191,7.099047619047619,11.973333333333334,25.486666666666665,30.649523809523807,73.44857142857143,12.838095238095239,23.19904761904762,82.08666666666667,10.775238095238096,20.35142857142857,30.252380952380953,2.544761904761905,67.49809523809525,11.471153846153847
150,CO,Denver,56.686206896551724,17.61862068965517,23.84689655172414,4.26551724137931,5.4013793103448275,77.04137931034482,2.5544827586206895,63.313793103448276,37.34344827586207,31.404827586206896,4.092413793103448,9.410344827586206,15.796551724137931,65.10344827586206,7.147586206896553,15.311724137931034,24.19103448275862,27.49241379310345,75.31793103448275,11.754482758620691,21.028275862068966,85.04275862068965,10.264137931034483,19.2,28.406206896551723,2.3951724137931034,63.7048275862069,12.006206896551724
151,CO,Fort Collins,56.949999999999996,17.341666666666665,21.585416666666664,4.233333333333333,5.335416666666667,73.41875,2.225,64.91041666666666,39.25833333333333,31.272916666666664,3.7687500000000003,9.2875,14.397916666666667,67.29583333333333,5.514583333333333,10.522916666666667,21.210416666666667,25.133333333333336,73.98125,12.237499999999999,21.516666666666666,80.21666666666667,9.34375,16.5625,26.483333333333334,2.0479166666666666,60.25625,9.854166666666666
152,CO,Greeley,56.73235294117647,19.773529411764706,17.099999999999998,5.091176470588235,5.370588235294117,73.17058823529412,2.658823529411765,56.188235294117646,34.42121212121212,30.35151515151515,4.773529411764706,9.58235294117647,16.820588235294117,57.1,7.694117647058825,17.36764705882353,25.961764705882356,28.76764705882353,70.45294117647059,13.773529411764706,30.914705882352937,78.43529411764706,11.273529411764706,24.138235294117646,29.11176470588235,2.5294117647058822,62.45294117647059,14.809090909090909
153,CO,Lakewood,57.97727272727273,22.645454545454545,19.61818181818182,4.929545454545455,6.822727272727272,78.75,2.6545454545454543,64.00909090909092,34.018181818181816,38.28636363636363,4.838636363636364,9.313636363636364,15.034090909090908,68.3409090909091,7.225,12.1,25.83181818181818,32.26136363636363,76.10454545454546,11.331818181818182,21.615909090909092,82.53181818181818,10.188636363636364,19.163636363636364,26.927272727272726,2.5613636363636365,69.43863636363636,9.49090909090909
154,CO,Longmont,60.19500000000001,20.384999999999998,17.080000000000002,5.01,6.279999999999999,78.775,2.6149999999999998,61.175,38.275,35.485,4.63,9.08,14.934999999999999,66.755,7.24,13.24,23.11,29.380000000000003,69.26,11.52,18.345,81.975,10.959999999999999,16.294999999999998,26.1,2.5100000000000002,65.44,10.86
155,CO,Loveland,61.03333333333333,23.116666666666667,19.27777777777778,5.438888888888889,7.311111111111111,79.58888888888889,2.683333333333333,67.17222222222222,40.34444444444444,32.73888888888889,5.111111111111111,9.261111111111111,15.122222222222222,68.59444444444445,7.138888888888889,10.377777777777778,26.833333333333332,30.22222222222222,72.50555555555555,11.433333333333334,22.827777777777776,80.44444444444444,10.88888888888889,18.1,26.533333333333335,2.7,67.41666666666667,9.68888888888889
156,CO,Pueblo,62.9175,26.585,14.742500000000001,6.609999999999999,6.425,74.9275,3.6950000000000003,50.4775,23.34102564102564,29.835897435897433,6.6775,9.76,19.6125,56.3725,11.7175,20.802500000000002,31.047500000000003,33.510000000000005,72.7325,14.844999999999999,31.725,80.955,15.1,29.395,34.5675,3.5875,69.075,18.823076923076922
157,CO,Thornton,57.561764705882354,20.45,18.923529411764704,4.938235294117647,5.126470588235295,75.98529411764706,2.4558823529411766,62.30588235294118,36.508823529411764,31.4,4.185294117647059,9.882352941176471,18.679411764705883,63.20882352941176,7.532352941176471,16.38235294117647,22.75588235294118,30.497058823529414,72.30882352941177,12.761764705882353,28.052941176470586,83.76764705882353,10.985294117647058,22.129411764705882,31.497058823529414,2.320588235294118,61.25882352941177,13.358823529411765
158,CO,Westminster,57.15714285714286,20.194285714285712,20.122857142857143,4.505714285714285,5.488571428571428,77.06285714285714,2.342857142857143,63.77142857142857,36.84285714285714,35.55142857142857,3.9971428571428573,9.502857142857144,16.534285714285716,67.32857142857142,6.868571428571428,13.617142857142857,22.611428571428572,30.4,74.15428571428572,11.777142857142858,24.50857142857143,83.28857142857143,9.962857142857143,19.708571428571428,29.39714285714286,2.1885714285714286,63.854285714285716,10.911428571428571
159,CT,Bridgeport,69.0525,19.8525,15.2975,6.33,4.93,78.8125,3.2375,61.4,24.56,24.197499999999998,5.3525,11.102500000000001,18.8675,58.782500000000006,11.15,20.3775,29.9075,28.672500000000003,82.85249999999999,14.434999999999999,30.089999999999996,,13.13,30.232499999999998,40.8525,3.34,70.53999999999999,16.302500000000002
160,CT,Danbury,67.48823529411764,19.441176470588236,17.98235294117647,5.523529411764706,5.882352941176471,81.38235294117646,2.523529411764706,68.57058823529412,32.794117647058826,31.552941176470586,4.617647058823529,9.941176470588236,15.758823529411764,71.29411764705883,7.717647058823529,13.952941176470588,24.823529411764707,28.3,81.31764705882354,12.0,23.36470588235294,,10.388235294117647,23.352941176470587,36.07058823529412,2.4529411764705884,68.65294117647058,10.229411764705883
161,CT,Hartford,74.65238095238095,21.311904761904763,12.814285714285715,6.935714285714286,4.488095238095238,80.11666666666667,3.5404761904761903,58.21666666666666,24.095238095238095,23.209756097560977,5.871428571428571,11.976190476190476,19.79285714285714,59.352380952380955,13.75952380952381,20.82857142857143,34.240476190476194,30.719047619047622,84.38780487804878,16.847619047619048,37.43333333333334,,14.790476190476191,34.404761904761905,41.404761904761905,3.7571428571428576,70.5952380952381,21.13095238095238
162,CT,New Britain,72.8391304347826,21.952173913043477,14.369565217391305,7.104347826086957,5.586956521739131,79.9608695652174,3.143478260869565,62.25652173913044,30.272727272727273,27.65909090909091,5.9913043478260875,10.982608695652173,18.369565217391305,66.51304347826087,10.81304347826087,16.969565217391306,30.678260869565218,31.182608695652174,82.56521739130434,15.860869565217392,32.06086956521739,,13.456521739130435,30.73478260869565,37.03913043478261,3.226086956521739,69.50434782608696,17.531818181818185
163,CT,New Haven,72.17575757575759,20.490909090909092,16.990909090909092,6.087878787878788,4.993939393939394,80.10303030303031,3.2090909090909094,67.64242424242424,26.324242424242424,26.706060606060603,5.327272727272728,11.715151515151517,17.64848484848485,65.79090909090908,10.912121212121212,15.745454545454546,30.948484848484846,27.80606060606061,84.63939393939394,14.56969696969697,34.43939393939394,,12.354545454545454,29.80909090909091,40.44242424242424,3.2333333333333334,70.0969696969697,16.57272727272727
164,CT,Norwalk,69.36666666666666,20.291666666666668,17.545833333333334,5.058333333333334,6.491666666666667,84.3875,2.5833333333333335,71.74583333333334,33.69166666666667,33.06666666666667,4.716666666666667,9.424999999999999,13.366666666666667,74.64166666666667,8.045833333333333,11.579166666666667,26.433333333333334,29.34166666666667,82.825,10.379166666666666,23.383333333333336,,9.566666666666666,21.34166666666667,34.74583333333333,2.5208333333333335,71.75,8.570833333333333
165,CT,Stamford,69.47407407407407,19.73333333333333,17.377777777777776,4.725925925925925,6.525925925925925,84.48148148148148,2.5518518518518523,72.18888888888888,34.37407407407407,33.22592592592593,4.622222222222222,9.137037037037036,12.42962962962963,75.45185185185186,7.844444444444445,11.3,25.914814814814818,29.0,83.02962962962964,9.881481481481481,22.4037037037037,,9.114814814814814,20.72222222222222,34.25925925925926,2.4592592592592593,71.77777777777777,8.151851851851852
166,CT,Waterbury,72.41333333333334,25.123333333333335,15.71,8.163333333333334,6.17,80.95666666666666,3.7199999999999998,64.66333333333334,25.876666666666665,25.516666666666666,6.953333333333333,12.103333333333333,20.823333333333334,62.41,12.620000000000001,17.779999999999998,34.559999999999995,32.33,82.51,16.096666666666668,36.46,,15.216666666666667,33.72666666666667,40.85333333333333,3.8633333333333337,74.33,19.346666666666668
167,DC,Washington,77.94722222222222,16.955555555555556,22.580555555555556,5.364444444444445,4.95,80.395,2.8605555555555555,66.4661111111111,29.587777777777777,26.957777777777775,4.447222222222222,10.266111111111112,17.180555555555557,73.04388888888889,9.152222222222223,8.754444444444443,29.928333333333335,28.503333333333334,82.15388888888889,11.75611111111111,26.956666666666667,87.24166666666666,9.646666666666667,25.042777777777776,37.611111111111114,3.3433333333333333,72.03444444444445,15.989999999999998
168,DE,Wilmington,76.16538461538461,23.338461538461537,15.176923076923078,8.111538461538462,5.626923076923077,79.0,3.6884615384615387,58.44615384615384,30.226923076923075,29.103846153846156,6.3076923076923075,12.065384615384614,22.71153846153846,52.284615384615385,14.053846153846154,19.26923076923077,39.78846153846154,31.884615384615383,82.38076923076923,17.096153846153847,39.573076923076925,83.42692307692307,15.95,38.05384615384615,43.357692307692304,4.35,72.59615384615384,24.08076923076923
169,FL,Boca Raton,74.37241379310345,24.20689655172414,15.589655172413794,6.827586206896552,8.137931034482758,84.6103448275862,2.841379310344828,69.32857142857144,37.63214285714286,37.978571428571435,6.69655172413793,7.541379310344827,13.444827586206896,78.10344827586206,8.779310344827586,14.23448275862069,30.224137931034484,33.93448275862069,80.72500000000001,10.886206896551723,21.06896551724138,84.8103448275862,11.13103448275862,23.93793103448276,34.351724137931036,3.048275862068966,72.32758620689656,7.271428571428571
170,FL,Boynton Beach,76.42307692307692,28.1,13.069230769230769,9.626923076923077,8.665384615384616,83.54230769230769,3.7153846153846155,63.98461538461538,32.38846153846154,32.34615384615385,8.930769230769231,8.53076923076923,18.353846153846153,67.5923076923077,12.01923076923077,20.95384615384615,37.07692307692308,35.83461538461539,79.52307692307691,13.13076923076923,25.78076923076923,84.06153846153846,14.850000000000001,31.799999999999997,38.73461538461539,4.503846153846154,75.08461538461539,13.303846153846154
171,FL,Cape Coral,73.34193548387097,26.58709677419355,16.429032258064517,9.316129032258065,7.712903225806452,82.58064516129032,3.2806451612903227,64.85483870967742,35.53225806451613,33.690322580645166,7.890322580645161,8.180645161290322,18.19677419354839,63.02903225806452,11.358064516129033,20.6,34.71612903225807,35.96774193548387,78.75161290322582,13.80967741935484,28.03548387096774,81.74516129032257,14.648387096774194,29.093548387096774,33.18064516129032,3.7225806451612904,75.25161290322582,13.283870967741937
172,FL,Clearwater,73.89999999999999,28.228947368421053,17.871052631578948,9.58421052631579,8.123684210526315,82.1921052631579,3.4684210526315793,64.08157894736841,33.78157894736842,33.550000000000004,8.081578947368422,8.647368421052633,19.521052631578947,60.22105263157895,11.160526315789474,20.13157894736842,35.873684210526314,35.189473684210526,77.01842105263158,13.989473684210527,28.900000000000002,78.05263157894737,14.726315789473684,28.634210526315787,38.16052631578947,4.063157894736842,75.8157894736842,17.3
173,FL,Coral Springs,71.29285714285714,19.364285714285717,18.339285714285715,6.414285714285714,5.4071428571428575,82.05357142857143,2.5785714285714287,61.378571428571426,34.11785714285714,30.67142857142857,4.932142857142857,8.35357142857143,15.771428571428572,67.07142857142857,8.342857142857143,20.13214285714286,28.33214285714286,30.664285714285715,82.625,12.921428571428573,24.489285714285717,81.37857142857142,11.817857142857141,26.72142857142857,36.425,2.692857142857143,69.05714285714285,11.517857142857142
174,FL,Davie,70.73913043478261,19.721739130434784,18.460869565217394,6.495652173913044,5.808695652173912,81.68260869565218,2.630434782608696,61.62173913043478,34.17826086956522,30.660869565217393,5.291304347826087,8.030434782608696,15.195652173913043,67.1086956521739,8.369565217391305,20.430434782608696,28.156521739130437,31.38695652173913,82.32608695652173,12.643478260869566,23.595652173913045,80.82608695652173,11.76086956521739,26.482608695652175,35.11304347826087,2.7,69.24347826086957,11.408695652173913
175,FL,Deerfield Beach,74.3578947368421,26.173684210526318,15.278947368421052,9.721052631578948,7.668421052631579,82.25263157894737,3.7052631578947373,60.48947368421052,31.621052631578944,27.526315789473685,8.26842105263158,9.005263157894737,18.5,59.578947368421055,11.526315789473685,22.931578947368422,37.13157894736842,35.61052631578948,81.28947368421052,14.13684210526316,26.936842105263157,80.18947368421053,15.25263157894737,32.23684210526316,37.04210526315789,4.463157894736842,74.92631578947368,17.42105263157895
176,FL,Deltona,69.5421052631579,24.936842105263157,16.23157894736842,8.921052631578947,6.526315789473684,79.20526315789475,3.3157894736842106,60.05263157894737,26.473684210526315,33.71578947368421,7.147368421052632,8.873684210526315,21.95263157894737,55.78947368421053,11.81578947368421,24.80526315789474,33.98947368421052,35.48947368421052,79.91052631578947,15.200000000000001,33.373684210526314,79.16842105263159,15.015789473684212,31.099999999999998,38.07368421052632,3.6368421052631574,71.29473684210525,17.48421052631579
177,FL,Fort Lauderdale,73.71538461538461,23.759615384615383,16.234615384615385,8.64423076923077,6.671153846153846,82.3153846153846,3.4134615384615383,60.08846153846154,31.430769230769233,27.96923076923077,7.225,8.886538461538462,18.453846153846154,60.388461538461534,11.2,22.009615384615383,35.875,34.478846153846156,82.80192307692307,13.959615384615384,27.871153846153845,81.5076923076923,14.419230769230769,30.817307692307693,37.66153846153846,4.121153846153846,73.90384615384616,17.298076923076923
178,FL,Gainesville,67.5,17.77179487179487,17.297435897435896,6.72051282051282,4.805128205128205,72.17692307692307,2.6794871794871793,57.11282051282051,33.37105263157895,32.22702702702703,5.0256410256410255,8.915384615384616,17.835897435897436,57.341025641025645,8.015384615384615,20.93846153846154,27.853846153846153,26.602564102564102,80.45384615384616,15.966666666666669,29.23589743589744,79.38974358974359,11.966666666666667,27.03589743589744,37.07179487179487,2.823076923076923,61.02820512820512,17.289473684210527
179,FL,Hialeah,73.2,21.777272727272727,13.095454545454546,7.672727272727273,5.711363636363637,80.39090909090909,4.559090909090909,45.279545454545456,19.461363636363636,17.463636363636365,8.89090909090909,7.118181818181818,17.818181818181817,51.02045454545455,17.650000000000002,42.497727272727275,34.29545454545455,37.13863636363636,81.91363636363636,14.868181818181819,34.125,80.83863636363637,17.770454545454545,41.054545454545455,33.85909090909091,4.284090909090909,75.8340909090909,18.325
180,FL,Hollywood,72.34594594594596,22.9027027027027,16.21351351351351,8.208108108108108,6.445945945945946,81.9945945945946,3.3189189189189188,58.66486486486486,31.245945945945945,27.32162162162162,6.916216216216216,8.427027027027027,17.564864864864866,60.527027027027025,10.87027027027027,24.84054054054054,33.42702702702702,34.21621621621622,81.86756756756756,13.86216216216216,26.94864864864865,80.90270270270271,14.370270270270272,31.443243243243245,36.86756756756756,3.656756756756757,72.94594594594595,15.564864864864864
181,FL,Jacksonville,73.46566265060241,23.742168674698792,16.83012048192771,8.853614457831325,6.15421686746988,80.10963855421687,3.266867469879518,61.9933734939759,32.59156626506024,28.592771084337347,6.612650602409639,9.622289156626506,22.265060240963855,55.9722891566265,11.990963855421686,21.352409638554217,34.58132530120482,31.889156626506026,79.90963855421687,14.943373493975903,33.65060240963855,83.41987951807229,14.897590361445783,31.95843373493976,38.686144578313254,3.886144578313253,73.92530120481928,19.17710843373494
182,FL,Lakeland,73.31463414634146,27.048780487804876,14.990243902439024,10.12439024390244,7.336585365853659,79.15121951219511,3.7439024390243905,65.98780487804878,34.10243902439024,31.178048780487803,8.31219512195122,9.151219512195121,21.153658536585365,55.27317073170731,12.804878048780488,23.4390243902439,37.81707317073171,34.74390243902439,82.63658536585366,15.473170731707317,35.324390243902435,82.94878048780488,15.556097560975608,32.65121951219513,35.77560975609756,4.495121951219512,75.0170731707317,19.502439024390245
183,FL,Largo,74.37297297297297,30.302702702702703,17.164864864864864,10.656756756756756,8.840540540540541,82.43513513513513,3.6972972972972977,63.770270270270274,33.443243243243245,33.445945945945944,9.024324324324324,8.713513513513513,20.221621621621622,58.7945945945946,11.678378378378378,20.05945945945946,37.535135135135135,36.575675675675676,75.79729729729729,14.205405405405406,28.81351351351351,77.1054054054054,15.59189189189189,29.781081081081084,38.01891891891892,4.418918918918919,76.5,18.197297297297297
184,FL,Lauderhill,77.69411764705882,24.900000000000002,13.276470588235293,9.75294117647059,5.882352941176471,81.15294117647058,4.023529411764706,56.36470588235294,25.641176470588235,22.970588235294116,7.5588235294117645,10.805882352941175,22.129411764705882,50.523529411764706,13.976470588235294,27.388235294117646,41.682352941176475,32.94117647058823,84.08823529411765,16.488235294117647,33.84117647058823,81.74117647058823,16.7,37.1764705882353,44.141176470588235,5.229411764705882,74.75294117647059,23.36470588235294
185,FL,Melbourne,72.98333333333333,27.462500000000002,17.308333333333334,9.604166666666666,7.6625000000000005,80.79166666666667,3.466666666666667,61.28333333333333,34.1695652173913,28.933333333333334,8.033333333333333,8.5625,19.75,58.17083333333333,11.262500000000001,19.837500000000002,35.625,34.979166666666664,76.52916666666667,14.454166666666666,30.5,78.57083333333334,14.979166666666666,31.287499999999998,35.520833333333336,4.045833333333333,74.43333333333334,15.883333333333333
186,FL,Miami,73.2631067961165,20.138834951456314,14.915533980582524,7.581553398058253,5.176699029126214,79.56601941747572,3.9893203883495145,47.984466019417475,21.18349514563107,19.302912621359223,7.523300970873787,7.866990291262136,19.368932038834952,53.32135922330097,14.732038834951457,34.6252427184466,32.71844660194175,33.369902912621356,83.50873786407767,15.046601941747573,33.48252427184466,82.02233009708738,15.890291262135923,36.779611650485435,35.49514563106796,4.155339805825243,73.00097087378641,19.5873786407767
187,FL,Miami Beach,71.6258064516129,17.806451612903224,18.141935483870967,5.590322580645162,5.661290322580645,81.31935483870969,3.0064516129032257,56.70666666666667,27.776666666666664,24.540000000000003,5.870967741935484,6.729032258064516,15.067741935483872,67.20322580645161,10.135483870967741,24.393548387096775,26.848387096774193,31.080645161290324,83.30666666666667,11.906451612903227,27.04516129032258,82.56774193548387,11.51290322580645,27.796774193548387,31.003225806451614,2.7838709677419353,69.91612903225807,10.666666666666666
188,FL,Miami Gardens,78.872,23.02,13.34,8.912,5.228,80.752,4.0360000000000005,52.0,19.892,20.104,7.176,10.148,23.584,52.083999999999996,15.228,29.34,39.292,32.248000000000005,85.31200000000001,16.66,37.864000000000004,82.412,16.227999999999998,37.856,41.443999999999996,5.06,76.108,22.531999999999996
189,FL,Miramar,74.16111111111111,18.727777777777778,16.33888888888889,6.177777777777778,4.566666666666666,82.08888888888889,2.927777777777778,59.53888888888889,28.78888888888889,26.87222222222222,4.855555555555556,9.133333333333333,16.91111111111111,61.13333333333334,10.566666666666666,25.983333333333334,32.27777777777778,29.255555555555556,84.31666666666666,13.672222222222222,29.18333333333333,82.75555555555555,12.7,30.66111111111111,40.77777777777778,3.1944444444444446,69.5,13.805555555555555
190,FL,Orlando,70.84625,20.23,16.45,7.365,5.36125,79.07374999999999,3.05875,59.63875,28.983749999999997,28.45625,5.79875,8.821250000000001,18.56625,58.19,10.7,25.0025,30.983749999999997,31.169999999999998,80.49375,14.513749999999998,30.25625,83.76625,13.60625,30.60125,37.458749999999995,3.3775,67.79625,16.7025
191,FL,Palm Bay,73.08333333333333,26.827777777777776,17.405555555555555,9.31111111111111,6.977777777777778,80.82222222222222,3.3277777777777775,60.35555555555556,32.111111111111114,28.54444444444444,7.461111111111112,8.81111111111111,21.022222222222222,56.21111111111111,11.583333333333334,21.288888888888888,35.97777777777778,34.47777777777778,76.82777777777778,14.955555555555556,32.333333333333336,78.5611111111111,15.13888888888889,32.19444444444444,37.166666666666664,3.861111111111111,73.64444444444445,16.08888888888889
192,FL,Palm Coast,76.28235294117647,29.223529411764705,14.794117647058824,10.217647058823529,8.570588235294117,83.60588235294118,3.7294117647058824,67.07058823529412,35.28823529411765,30.870588235294115,8.876470588235295,8.605882352941178,19.88823529411765,65.14117647058823,12.282352941176471,19.370588235294118,37.12352941176471,36.83529411764706,78.77058823529411,13.847058823529412,29.21764705882353,78.39999999999999,15.24705882352941,30.123529411764707,34.470588235294116,4.411764705882353,78.11764705882354,16.24705882352941
193,FL,Pembroke Pines,73.58064516129032,20.687096774193545,16.425806451612903,6.351612903225806,6.119354838709677,83.96451612903226,3.0548387096774197,61.79677419354839,32.329032258064515,29.019354838709678,5.935483870967742,7.987096774193549,13.62258064516129,66.52258064516128,10.270967741935483,23.32903225806452,31.26451612903226,31.87741935483871,82.89032258064516,11.803225806451612,24.983870967741936,81.97419354838709,12.141935483870967,28.383870967741935,36.02903225806452,3.196774193548387,71.38709677419355,11.270967741935483
